Ad clicked Date,Ad Title/Id
2023/03/24 06:14:52 UTC,135599064
2023/02/28 03:41:13 UTC,135599064
2023/02/27 13:04:01 UTC,135599064
2023/01/06 00:28:35 UTC,145111864
2021/12/17 04:11:35 UTC,134659164
2021/06/21 06:42:53 UTC,133585214
2021/11/27 23:56:42 UTC,152963706
2022/12/08 23:23:11 UTC,145111864
2021/11/27 23:56:56 UTC,152963706
2022/02/22 00:04:32 UTC,166689116
2022/02/22 00:04:23 UTC,166689116
2021/11/10 10:38:00 UTC,163674113
2021/12/08 02:41:01 UTC,170232233
2023/01/17 06:23:46 UTC,145111864
2022/02/11 17:42:42 UTC,164926116
2021/12/08 02:40:43 UTC,170232233
2022/12/01 14:57:28 UTC,145111864
2023/02/14 08:09:13 UTC,145111864
2023/02/03 11:22:37 UTC,145111864
2022/10/06 14:57:38 UTC,145111864
2021/12/08 02:40:38 UTC,170232233
2021/05/11 01:51:29 UTC,131129714
2021/06/24 10:28:31 UTC,128400316
2021/11/05 10:40:05 UTC,147984606
2021/04/19 06:09:21 UTC,135172083
