Date,Type,Link
2021-12-10 12:47:30,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6874678354906247168
2021-12-07 11:52:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6873919022178545665
2021-12-06 15:57:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6873622191120891904
2021-12-05 18:25:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6872341794554814465
2021-12-05 18:24:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6872403850662359040
2021-12-05 18:22:39,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6871765703800840194
2021-12-05 04:21:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6868835504855617536
2021-12-04 16:35:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6872923691894747136
2021-12-04 16:32:41,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6872901692447358976
2021-12-04 16:10:48,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6872810093784637440
2021-12-03 14:35:21,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6872447513543139328
2021-12-01 08:21:02,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6868823267000639488
2021-12-01 01:10:49,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6871417760841302017
2021-12-01 01:04:44,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6871410528258981889
2021-11-30 11:40:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6871362021833613312
2021-11-29 08:10:40,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6870952095319654400
2021-11-28 11:11:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6870652693032124416
2021-11-28 00:16:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6868874632007581696?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6868874632007581696%2C6870281259432607744%29
2021-11-27 16:48:00,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6869867510435508224
2021-11-27 06:51:20,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6870236506674511872
2021-11-25 00:27:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6869112942307110912?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6869112942307110912%2C6869383606125649922%29
2021-11-24 14:39:41,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6869187947934081024
2021-11-24 14:32:53,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6868957907774398465
2021-11-24 14:28:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6869267597930577920
2021-11-24 05:49:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6869131003894611968?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6869131003894611968%2C6869139305907015680%29
2021-11-24 04:07:40,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6868567141164048384
2021-11-24 03:56:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6860257606414426112
2021-11-24 03:52:19,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6868573028503064576
2021-11-23 16:20:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6868924833334390784
2021-11-21 12:56:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6868062337459470336
2021-11-21 08:36:42,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6868074973362298880
2021-11-20 10:41:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6867758283659259904
2021-11-20 08:18:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6867712918209855488
2021-11-20 00:26:58,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6867299081358766080
2021-11-18 17:52:52,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6867125529296822272
2021-11-18 13:30:05,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6866584427573727232
2021-11-18 02:45:52,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6862082129711443968
2021-11-17 11:01:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A1824590-6866676597286604800
2021-11-16 18:30:25,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6865876153031372800
2021-11-16 12:52:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6866176320817135616?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6866176320817135616%2C6866283619023958016%29
2021-11-16 12:47:36,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6866293669985689600
2021-11-16 12:42:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6866342428266364928
2021-11-16 03:12:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6865974989091426305?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6865974989091426305%2C6865996189603512323%29
2021-11-15 12:56:47,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6865909384371859456
2021-11-15 12:44:07,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6865578188886679552
2021-11-15 12:34:57,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6865891192136105984
2021-11-14 09:27:26,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6865558168777453568
2021-11-13 12:42:22,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6865244317888450560
2021-11-13 12:38:42,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6865264938462527488
2021-11-13 12:16:09,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6865216148082978816
2021-11-11 14:47:41,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6864548503490723840
2021-11-10 02:48:17,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6863396114964525056
2021-11-10 02:23:40,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6863772308117553152
2021-11-09 04:22:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6863651602536923136?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6863651602536923136%2C6863657873226907648%29
2021-11-08 02:41:33,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6862673137490767872
2021-11-07 17:19:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6862059248059330563
2021-11-02 14:51:29,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6860154128853729280
2021-11-02 12:11:33,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6861241884405219328
2021-11-02 01:46:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6860986649325645824?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6860986649325645824%2C6860988488116916224%29
2021-11-01 17:33:16,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6860986649325645824?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6860986649325645824%2C6860991435886362624%29
2021-11-01 17:17:00,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6860986649325645824
2021-10-29 02:57:44,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6859522495452725248
2021-10-29 02:57:29,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6859522495452725248?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6859522495452725248%2C6859667117160189952%29
2021-10-27 12:00:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6859006895940780032?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6859006895940780032%2C6859091634412515328%29
2021-10-27 07:59:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6858772141383544832
2021-10-26 06:40:00,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6857970014545440770
2021-10-26 01:51:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6858459668730191872
2021-10-21 04:56:05,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6856801034560528384?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6856801034560528384%2C6856809644686487552%29
2021-10-20 02:20:08,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6856249628409630720
2021-10-18 04:10:55,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6855553443852091392
2021-10-17 11:23:49,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6855381651602608128
2021-10-16 00:21:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6854856428151173121
2021-10-14 16:58:51,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6854442428678643713
2021-10-14 15:39:28,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6854155982923206656
2021-10-14 02:33:45,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6854053677175570432
2021-10-10 18:31:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6852180173333377024
2021-10-09 02:00:03,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A2013423-6852289148573814904
2021-10-08 18:13:48,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6852259011413196800
2021-10-07 09:03:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Acomment%3A%28groupPost%3A2013423-6851704637104435200%2C6851767781059268608%29
2021-10-07 06:54:00,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6851726380003074048
2021-10-07 06:49:37,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6849058487629070336
2021-10-06 09:25:36,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6851357823247409152
2021-10-06 09:24:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6851366360853962752
2021-10-06 05:29:04,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6851076506978963456
2021-10-05 14:23:41,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6851128982981767168
2021-10-05 11:08:37,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6851044746647875585
2021-09-30 12:28:50,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6846762163181383680
2021-09-30 11:25:33,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6849286115766206464
2021-09-30 11:25:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6849219898674057216
2021-09-28 12:27:18,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6848510197682487297
2021-09-27 09:28:10,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6848110653698383872
2021-09-26 13:13:36,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6847756572232364032
2021-09-25 07:10:43,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6847401348770652160
2021-09-24 17:39:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6847165533415079937?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6847165533415079937%2C6847212409703149568%29
2021-09-24 17:21:50,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6847029223455019008
2021-09-24 16:55:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6847165533415079937?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6847165533415079937%2C6847211526412218368%29
2021-09-24 14:47:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6847165533415079937?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6847165533415079937%2C6847179377780822016%29
2021-09-24 14:43:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6847165533415079937?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6847165533415079937%2C6847177802794491905%29
2021-09-24 14:06:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6847165533415079937?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6847165533415079937%2C6847168753965395968%29
2021-09-24 13:23:43,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6847019318400561152
2021-09-22 17:28:08,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6846390769314471936
2021-09-19 18:18:33,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6845367230524334080
2021-09-19 15:56:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6845314681939337216
2021-09-19 09:02:42,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6843854458871541760
2021-09-19 04:31:12,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6841566186124267520
2021-09-19 02:47:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6844587591824760832?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6844587591824760832%2C6845068080750612482%29
2021-09-18 04:02:54,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6844295060557721600
2021-09-18 03:02:53,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6844518054332776448
2021-09-15 14:16:56,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6843862939280257025
2021-09-13 12:53:31,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6843052009696878592
2021-09-12 01:23:41,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6842372826834501632
2021-09-10 17:31:14,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6842056126234685441
2021-09-08 03:03:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7033541383084237595
2021-09-04 02:47:10,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6839742623968841728
2021-09-03 17:37:59,MAYBE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6837592043997470720
2021-09-02 17:33:19,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6839027728310689792
2021-09-02 12:24:37,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6838789769145794560
2021-09-01 14:37:57,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6838775682307260416
2021-08-30 02:04:44,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6837300292388716544
2021-08-27 05:12:49,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6836844773681315840
2021-08-26 08:35:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6835803129481711616
2021-08-25 17:48:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6836182477153935360
2021-08-20 02:22:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6834148557914824704?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6834148557914824704%2C6834174627950956544%29
2021-08-20 00:59:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6834084148706062336
2021-08-19 14:46:42,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6833973164872142848
2021-08-19 14:06:56,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6833674428661006336
2021-08-19 14:05:20,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6834109352434110464
2021-08-19 03:15:59,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6833045161614934017
2021-08-19 03:14:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6833045161614934017?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6833045161614934017%2C6833275386093273088%29
2021-08-19 02:05:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6833699974547689472?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6833699974547689472%2C6833798066152194048%29
2021-08-18 12:24:47,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6833633371969617920
2021-08-17 16:29:12,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6833371871984029697
2021-08-13 18:43:51,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6831850300522020864
2021-08-13 10:43:42,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6831576926948261888
2021-08-12 02:38:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6831148476680814592?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6831148476680814592%2C6831313044111454208%29
2021-08-12 02:38:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6831148476680814592?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6831148476680814592%2C6831308998852050944%29
2021-08-10 11:56:49,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6830720647505813504
2021-08-10 03:07:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6827917404434178048?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6827917404434178048%2C6828076179505975296%29
2021-08-09 10:09:59,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6830143240486957056
2021-08-09 10:03:26,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6828664422748291072
2021-08-07 07:50:03,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6827299547493072896
2021-08-07 07:23:26,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6829632344316514304
2021-08-06 04:14:47,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6829261438704586752
2021-08-06 03:50:27,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6828620907666386944
2021-08-05 12:14:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6826917312784801792
2021-07-30 16:24:55,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6826828156956139520
2021-07-08 09:59:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6817262565903634432
2021-07-08 09:50:55,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6818046938932371456
2021-07-02 00:21:24,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6815161661222068224
2021-07-01 12:08:28,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6815639581753524224
2021-06-24 07:26:47,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6813314288581799936
2021-06-24 05:33:30,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6813624783931092992
2021-06-24 01:06:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6812986469062369280?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6812986469062369280%2C6813147284319023104%29
2021-06-21 07:37:57,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6812034590039924737
2021-06-21 07:33:15,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6811186128750723072
2021-06-20 02:24:43,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6809682232182145024
2021-06-20 02:11:02,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6811682622310354944
2021-06-18 16:14:56,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6811122099336294400
2021-06-11 01:20:17,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6808714210780962816
2021-06-10 16:39:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6808634462260342784?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6808634462260342784%2C6808741665839300608%29
2021-06-10 00:18:52,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6808016683492614144
2021-06-08 00:08:40,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6807600670263267331
2021-06-06 12:09:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6807227828233363456?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6807227828233363456%2C6807252345563480064%29
2021-06-06 08:52:46,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6806084102639403008
2021-06-01 16:51:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6805413962352537601
2021-05-31 09:46:32,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6804855710623510528
2021-05-30 09:29:11,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6803918110081474560
2021-05-30 09:26:12,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6802510971802923008
2021-05-30 09:25:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6802065322439512064
2021-05-30 08:12:44,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6803563550452322304
2021-05-30 08:08:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6803230392582316032
2021-05-30 07:58:11,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6804293893346226176
2021-05-30 07:57:34,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6804397685077094400
2021-05-28 10:38:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6803908896957308928
2021-05-25 08:38:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6756659646288723968?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6756659646288723968%2C6759573190466400256%29
2021-05-24 07:32:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6802428187252023296?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6802428187252023296%2C6802430770737766400%29
2021-05-24 00:35:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6802181042779287552
2021-05-23 02:36:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6801739626508804096?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6801739626508804096%2C6801786882465284096%29
2021-05-18 01:42:09,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6799603143568048128
2021-05-17 12:30:41,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6799748172848730112
2021-05-16 08:22:20,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6799401706842140672
2021-05-16 08:17:44,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6799347219695833088
2021-05-15 03:55:06,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6798273025872539648
2021-05-14 08:03:22,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6797785348127670272
2021-05-13 17:09:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6798538816152969216
2021-05-13 06:59:49,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6797752417434902528
2021-05-13 05:41:19,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6795057038587166721
2021-05-12 14:26:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6796718752005271552
2021-05-12 14:26:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6798220221875269632
2021-05-12 14:25:44,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6798061375483736064
2021-05-12 11:51:29,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6793423396031094784
2021-05-12 11:43:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6798150176168116224
2021-05-11 16:32:54,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6797858638833836032
2021-05-10 19:24:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6797401577968697345?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6797401577968697345%2C6797573088046301184%29
2021-05-10 19:21:09,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6796727188616945664
2021-05-10 17:16:28,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6797521689841430528
2021-05-10 17:06:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6797481277210587136
2021-05-10 17:04:39,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6797445673416560640
2021-05-05 20:22:24,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6795604595117830144
2021-05-05 20:21:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6795604595117830144?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6795604595117830144%2C6795695363173969920%29
2021-05-05 19:55:59,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6795311575621234688
2021-05-05 01:37:37,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6795246218747383808
2021-05-04 11:28:13,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6795250619256066048
2021-05-03 11:10:22,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6794580451802562560
